,year,erf
2877,1989.75,0.190836503
2878,1989.833333,0.194586989
2879,1989.916667,0.196848303
2880,1990.0,0.199891856
2881,1990.083333,0.198840428
2882,1990.166667,0.188591024
2883,1990.25,0.184756886
2884,1990.333333,0.18064434
2885,1990.416667,0.179422859
2886,1990.5,0.178604619
2887,1990.583333,0.173006963
2888,1990.666667,0.172723685
2889,1990.75,0.179626547
2890,1990.833333,0.18133585
2891,1990.916667,0.186847169
2892,1991.0,0.188996156
2893,1991.083333,0.189652048
2894,1991.166667,0.192031591
2895,1991.25,0.193259229
2896,1991.333333,0.193679432
2897,1991.416667,0.184373285
2898,1991.5,-0.203575327
2899,1991.583333,-0.692282545
2900,1991.666667,-1.183743005
2901,1991.75,-1.685624334
2902,1991.833333,-1.861892466
2903,1991.916667,-1.858208173
2904,1992.0,-1.882483124
2905,1992.083333,-1.896826239
2906,1992.166667,-1.891883491
2907,1992.25,-1.851502061
2908,1992.333333,-1.91882919
2909,1992.416667,-1.985057642
2910,1992.5,-1.852782258
2911,1992.583333,-1.768581271
2912,1992.666667,-1.693396821
2913,1992.75,-1.507688643
2914,1992.833333,-1.362590688
2915,1992.916667,-1.282832301
2916,1993.0,-1.108524602
2917,1993.083333,-1.07856241
2918,1993.166667,-0.989623792
2919,1993.25,-0.982896798
2920,1993.333333,-0.885585974
2921,1993.416667,-0.79455898
2922,1993.5,-0.713380195
2923,1993.583333,-0.626585439
2924,1993.666667,-0.545202704
2925,1993.75,-0.481271389
2926,1993.833333,-0.41464897
2927,1993.916667,-0.349596068
2928,1994.0,-0.290068879
2929,1994.083333,-0.193675874
2930,1994.166667,-0.124061642
2931,1994.25,-0.067868532
2932,1994.333333,-0.032343831
2933,1994.416667,-0.009407157
2934,1994.5,0.008162719
2935,1994.583333,0.02162232
2936,1994.666667,0.031920969
2937,1994.75,0.039054013
2938,1994.833333,0.055317068
2939,1994.916667,0.069361869
2940,1995.0,0.079295935
2941,1995.083333,0.098068195
2942,1995.166667,0.108234308
2943,1995.25,0.117924721
2944,1995.333333,0.129012586
2945,1995.416667,0.136153984
2946,1995.5,0.137381203
2947,1995.583333,0.145101028
2948,1995.666667,0.151374833
2949,1995.75,0.156789292
2950,1995.833333,0.160993428
2951,1995.916667,0.167858451
2952,1996.0,0.175690168
2953,1996.083333,0.183483812
2954,1996.166667,0.18961001
2955,1996.25,0.193136496
2956,1996.333333,0.195147456
2957,1996.416667,0.188837535
2958,1996.5,0.200377358
2959,1996.583333,0.200032912
2960,1996.666667,0.201058183
2961,1996.75,0.202960519
2962,1996.833333,0.204241976
2963,1996.916667,0.207520147
2964,1997.0,0.20996007
2965,1997.083333,0.212604867
2966,1997.166667,0.214810921
2967,1997.25,0.215670039
2968,1997.333333,0.215774695
2969,1997.416667,0.217198758
2970,1997.5,0.218025728
2971,1997.583333,0.217374938
2972,1997.666667,0.216663571
2973,1997.75,0.217336802
2974,1997.833333,0.216746254
2975,1997.916667,0.216766418
2976,1998.0,0.217766954
2977,1998.083333,0.219427396
2978,1998.166667,0.220741645
2979,1998.25,0.221139204
2980,1998.333333,0.219870487
2981,1998.416667,0.221290545
2982,1998.5,0.220871022
2983,1998.583333,0.216778929
2984,1998.666667,0.210707535
2985,1998.75,0.209359205
2986,1998.833333,0.21360964
2987,1998.916667,0.217271406
2988,1999.0,0.219801491
2989,1999.083333,0.223845908
2990,1999.166667,0.227063591
2991,1999.25,0.227723281
2992,1999.333333,0.224675601
2993,1999.416667,0.220705629
2994,1999.5,0.22067351
2995,1999.583333,0.218311731
2996,1999.666667,0.216579926
2997,1999.75,0.215722105
2998,1999.833333,0.215920335
2999,1999.916667,0.219652728
3000,2000.0,0.221042862
3001,2000.083333,0.223529437
3002,2000.166667,0.225431792
3003,2000.25,0.223155968
3004,2000.333333,0.223641511
3005,2000.416667,0.223790654
3006,2000.5,0.224086077
3007,2000.583333,0.221746032
3008,2000.666667,0.220363491
3009,2000.75,0.218365908
3010,2000.833333,0.216242202
3011,2000.916667,0.217042054
3012,2001.0,0.218340449
3013,2001.083333,0.220904865
3014,2001.166667,0.2206405
3015,2001.25,0.223327996
3016,2001.333333,0.222822849
3017,2001.416667,0.218276869
3018,2001.5,0.210366912
3019,2001.583333,0.206386022
3020,2001.666667,0.211117433
3021,2001.75,0.209820444
3022,2001.833333,0.214996089
3023,2001.916667,0.218312603
3024,2002.0,0.220409186
3025,2002.083333,0.223162822
3026,2002.166667,0.223846071
3027,2002.25,0.227356784
3028,2002.333333,0.226617667
3029,2002.416667,0.224902317
3030,2002.5,0.224317516
3031,2002.583333,0.224533465
3032,2002.666667,0.226396636
3033,2002.75,0.22275295
3034,2002.833333,0.21759276
3035,2002.916667,0.214830389
3036,2003.0,0.20850149
3037,2003.083333,0.206122624
3038,2003.166667,0.203924728
3039,2003.25,0.210289845
3040,2003.333333,0.212749552
3041,2003.416667,0.209788484
3042,2003.5,0.207865285
3043,2003.583333,0.203611238
3044,2003.666667,0.202119826
3045,2003.75,0.20152106
3046,2003.833333,0.204645684
3047,2003.916667,0.209318321
3048,2004.0,0.211415038
3049,2004.083333,0.215473022
3050,2004.166667,0.218225705
3051,2004.25,0.218597246
3052,2004.333333,0.220718787
3053,2004.416667,0.22188621
3054,2004.5,0.221037921
3055,2004.583333,0.219260062
3056,2004.666667,0.21605148
3057,2004.75,0.218495481
3058,2004.833333,0.216641547
3059,2004.916667,0.213634501
3060,2005.0,0.210513194
3061,2005.083333,0.206933222
3062,2005.166667,0.19384878
3063,2005.25,0.191271225
3064,2005.333333,0.190142488
3065,2005.416667,0.189585941
3066,2005.5,0.18459895
3067,2005.583333,0.183701509
3068,2005.666667,0.177264631
3069,2005.75,0.177826761
3070,2005.833333,0.18368046
3071,2005.916667,0.189359327
3072,2006.0,0.188050526
3073,2006.083333,0.188652542
3074,2006.166667,0.189855791
3075,2006.25,0.188334256
3076,2006.333333,0.191418391
3077,2006.416667,0.19138636
3078,2006.5,0.172973687
3079,2006.583333,0.165552116
3080,2006.666667,0.158477199
3081,2006.75,0.168231674
3082,2006.833333,0.150778802
3083,2006.916667,0.143754244
3084,2007.0,0.135345861
3085,2007.083333,0.135896183
3086,2007.166667,0.146943557
3087,2007.25,0.156148694
3088,2007.333333,0.162648677
3089,2007.416667,0.170916224
3090,2007.5,0.16853021
3091,2007.583333,0.170671614
3092,2007.666667,0.164402602
3093,2007.75,0.171328616
3094,2007.833333,0.173205159
3095,2007.916667,0.178131871
3096,2008.0,0.18333273
3097,2008.083333,0.183226611
3098,2008.166667,0.18423838
3099,2008.25,0.183811176
3100,2008.333333,0.187511815
3101,2008.416667,0.192312203
3102,2008.5,0.187604823
3103,2008.583333,0.184432182
3104,2008.666667,0.158053069
3105,2008.75,0.162357594
3106,2008.833333,0.159372671
3107,2008.916667,0.166388329
3108,2009.0,0.168759735
3109,2009.083333,0.172186053
3110,2009.166667,0.164950326
3111,2009.25,0.154979696
3112,2009.333333,0.16557756
3113,2009.416667,0.176042317
3114,2009.5,0.139934073
3115,2009.583333,0.124163029
3116,2009.666667,0.110447057
3117,2009.75,0.1324322
3118,2009.833333,0.139620871
3119,2009.916667,0.158335314
3120,2010.0,0.169364321
3121,2010.083333,0.182223411
3122,2010.166667,0.178518495
3123,2010.25,0.178026002
3124,2010.333333,0.184852331
3125,2010.416667,0.189386241
3126,2010.5,0.185407891
3127,2010.583333,0.187983862
3128,2010.666667,0.186625712
3129,2010.75,0.19547631
3130,2010.833333,0.191645709
3131,2010.916667,0.169229434
3132,2011.0,0.160808962
3133,2011.083333,0.166505266
3134,2011.166667,0.16864278
3135,2011.25,0.175906565
3136,2011.333333,0.181140335
3137,2011.416667,0.165973689
3138,2011.5,0.135183417
3139,2011.583333,0.115571118
3140,2011.666667,0.092983426
3141,2011.75,0.108150883
3142,2011.833333,0.116951226
3143,2011.916667,0.147194691
3144,2012.0,0.154796376
3145,2012.083333,0.160854103
3146,2012.166667,0.167457399
3147,2012.25,0.170740448
3148,2012.333333,0.178220193
3149,2012.416667,0.186445816
3150,2012.5,0.18580648
3151,2012.583333,0.187935268
3152,2012.666667,0.18670126
3153,2012.75,0.193258573
3154,2012.833333,0.193956004
3155,2012.916667,0.195945552
3156,2013.0,0.196642471
3157,2013.083333,0.206121474
3158,2013.166667,0.203306732
3159,2013.25,0.197547879
3160,2013.333333,0.201190562
3161,2013.416667,0.201562536
3162,2013.5,0.2001134
3163,2013.583333,0.201706813
3164,2013.666667,0.202332286
3165,2013.75,0.209866373
3166,2013.833333,0.210686609
3167,2013.916667,0.207222763
3168,2014.0,0.208137416
3169,2014.083333,0.213668149
3170,2014.166667,0.194502447
3171,2014.25,0.178823981
3172,2014.333333,0.178046955
3173,2014.416667,0.181212425
3174,2014.5,0.176115293
3175,2014.583333,0.173568965
3176,2014.666667,0.167875922
3177,2014.75,0.177815412
3178,2014.833333,0.182943205
3179,2014.916667,0.185425781
3180,2015.0,0.182449359
3181,2015.083333,0.188474622
3182,2015.166667,0.192946108
3183,2015.25,0.187374884
3184,2015.333333,0.171591079
3185,2015.416667,0.157187109
3186,2015.5,0.139643089
3187,2015.583333,0.12889688
3188,2015.666667,0.11608091
3189,2015.75,0.12821551
3190,2015.833333,0.136879771
3191,2015.916667,0.143180169
3192,2016.0,0.141987131
3193,2016.083333,0.150748159
3194,2016.166667,0.167431702
3195,2016.25,0.168598143
3196,2016.333333,0.170665416
3197,2016.416667,0.18007709
3198,2016.5,0.180493553
3199,2016.583333,0.183013182
3200,2016.666667,0.176869026
3201,2016.75,0.182592821
3202,2016.833333,0.189051068
3203,2016.916667,0.19186421
3204,2017.0,0.189954026
3205,2017.083333,0.192722055
3206,2017.166667,0.198677235
3207,2017.25,0.198515849
3208,2017.333333,0.199827182
3209,2017.416667,0.208366797
3210,2017.5,0.203711673
3211,2017.583333,0.207758633
3212,2017.666667,0.188028025
3213,2017.75,0.188143623
3214,2017.833333,0.192549025
3215,2017.916667,0.196228922
3216,2018.0,0.20064453
3217,2018.083333,0.204422605
3218,2018.166667,0.208065339
3219,2018.25,0.201846212
3220,2018.333333,0.197278724
3221,2018.416667,0.196629122
3222,2018.5,0.195073758
3223,2018.583333,0.180624739
3224,2018.666667,0.164298253
3225,2018.75,0.154815993
3226,2018.833333,0.15943378
3227,2018.916667,0.172991132
3228,2019.0,0.20064453
3229,2019.083333,0.204422605
3230,2019.166667,0.208065339
3231,2019.25,0.201846212
3232,2019.333333,0.197278724
3233,2019.416667,0.196629122
3234,2019.5,0.195073758
3235,2019.583333,0.180624739
3236,2019.666667,0.164298253
3237,2019.75,0.154815993
3238,2019.833333,0.15943378
3239,2019.916667,0.172991132
